timestamp,2 metre temperature,2 metre dewpoint temperature,Mean wave period,Total precipitation,Mean wave direction,Significant height of combined wind waves and swell,10 metre U wind component,10 metre V wind component
2017-01-17 19:00:00+00:00,277.0810546875,273.52587890625,4.0625200271606445,,185.0799560546875,0.7310077548027039,2.38836669921875,6.559914588928223
2017-01-17 20:00:00+00:00,276.952392578125,273.45556640625,3.9830331802368164,,187.9844512939453,0.7338916063308716,2.3611717224121094,6.8214111328125
2017-01-17 21:00:00+00:00,276.88720703125,273.28466796875,3.908419609069824,,189.958740234375,0.7348326444625854,2.5008249282836914,7.015623092651367
2017-01-17 22:00:00+00:00,276.938720703125,273.388427734375,3.7960634231567383,,194.05369567871094,0.7779054641723633,3.377913475036621,7.137107849121094
2017-01-17 23:00:00+00:00,276.868896484375,273.273193359375,3.773736000061035,,195.80517578125,0.7932391166687012,3.2505226135253906,6.738763809204102
2017-01-18 00:00:00+00:00,276.796142578125,273.087158203125,3.7681732177734375,,197.18882751464844,0.792614758014679,3.396834373474121,6.740913391113281
2017-01-18 01:00:00+00:00,276.74560546875,272.906494140625,3.769145965576172,,198.5393524169922,0.7884774804115295,3.4641036987304688,6.835394859313965
2017-01-18 02:00:00+00:00,276.72900390625,272.7109375,3.7563486099243164,,199.22589111328125,0.777198314666748,3.183612823486328,7.093558311462402
2017-01-18 03:00:00+00:00,276.74658203125,272.5087890625,3.7235584259033203,,199.7380828857422,0.7896199822425842,3.4415111541748047,7.119586944580078
2017-01-18 04:00:00+00:00,276.751953125,272.521728515625,3.7111568450927734,,200.69346618652344,0.7976930141448975,3.901510238647461,6.712187767028809
2017-01-18 05:00:00+00:00,276.7783203125,272.485595703125,3.704646110534668,,202.4508514404297,0.796200156211853,4.344456672668457,6.147234916687012
2017-01-18 06:00:00+00:00,276.809326171875,272.431640625,3.739511489868164,5.623725883197039e-06,204.4447021484375,0.7899494767189026,4.165613174438477,5.959691047668457
2017-01-18 07:00:00+00:00,276.871337890625,272.4072265625,3.729985237121582,,205.62222290039062,0.7475493550300598,3.6853103637695312,6.323320388793945
2017-01-18 08:00:00+00:00,276.92138671875,272.37939453125,3.6931943893432617,,205.76983642578125,0.7175195813179016,3.7702598571777344,6.557541847229004
2017-01-18 09:00:00+00:00,276.948486328125,272.33544921875,3.6442623138427734,,205.87596130371094,0.708951473236084,4.362459182739258,6.16942024230957
2017-01-18 10:00:00+00:00,277.15283203125,272.73876953125,3.6127986907958984,,207.34786987304688,0.6879709959030151,4.297934532165527,5.5795488357543945
2017-01-18 11:00:00+00:00,277.285888671875,273.00146484375,3.59145450592041,,207.94253540039062,0.6608800292015076,4.096092224121094,5.308177947998047
2017-01-18 12:00:00+00:00,277.38330078125,273.357177734375,3.5691375732421875,,208.45822143554688,0.6286265850067139,3.9253387451171875,5.163199424743652
2017-01-18 13:00:00+00:00,277.419921875,273.553955078125,3.542038917541504,,209.06954956054688,0.5950225591659546,3.657057762145996,5.252353668212891
2017-01-18 14:00:00+00:00,277.452392578125,273.657958984375,3.509988784790039,,209.61622619628906,0.5615996718406677,3.577406883239746,5.30264949798584
2017-01-18 15:00:00+00:00,277.5927734375,273.631591796875,3.4780731201171875,,209.8809814453125,0.5283671617507935,3.7449636459350586,4.858242988586426
2017-01-18 16:00:00+00:00,277.791015625,273.89794921875,3.447331428527832,,210.13316345214844,0.4943438172340393,3.679412841796875,4.495715141296387
2017-01-18 17:00:00+00:00,277.910400390625,274.340576171875,3.40689754486084,,210.34840393066406,0.4650878310203552,3.5578956604003906,4.278291702270508
2017-01-18 18:00:00+00:00,278.0302734375,274.73828125,3.3591842651367188,1.3158020010450855e-05,210.5239715576172,0.44169074296951294,3.6689624786376953,4.02485466003418
2017-01-18 19:00:00+00:00,278.179931640625,275.07861328125,3.325079917907715,,211.25302124023438,0.4196628928184509,3.7047767639160156,3.7453527450561523
2017-01-18 20:00:00+00:00,278.272216796875,275.374267578125,3.3043746948242188,,212.33726501464844,0.3978351950645447,3.633904457092285,3.599625587463379
2017-01-18 21:00:00+00:00,278.3388671875,275.583740234375,3.2948837280273438,,213.79437255859375,0.3756788372993469,3.5647363662719727,3.4666271209716797
2017-01-18 22:00:00+00:00,277.905517578125,274.77197265625,3.307560920715332,,215.42062377929688,0.3458477854728699,3.7592287063598633,2.5796003341674805
2017-01-18 23:00:00+00:00,278.0009765625,275.034423828125,3.3372621536254883,,216.502197265625,0.321927011013031,3.5396509170532227,2.33675479888916
2017-01-19 00:00:00+00:00,278.072509765625,275.2802734375,3.3404464721679688,,217.22755432128906,0.3036728501319885,3.0689926147460938,2.7135190963745117
2017-01-19 01:00:00+00:00,278.0615234375,275.4072265625,3.3487796783447266,,218.1854248046875,0.2873815894126892,2.8551387786865234,2.87148380279541
2017-01-19 02:00:00+00:00,278.08203125,275.414794921875,3.351694107055664,,219.81324768066406,0.27430260181427,2.689682960510254,2.684544563293457
2017-01-19 03:00:00+00:00,278.150146484375,275.504638671875,3.390435218811035,,220.75608825683594,0.25935274362564087,2.6269845962524414,2.523013114929199
2017-01-19 04:00:00+00:00,278.238037109375,275.727783203125,3.4251394271850586,,221.77023315429688,0.24695134162902832,2.447845458984375,2.552474021911621
2017-01-19 05:00:00+00:00,278.331787109375,276.042724609375,3.4394350051879883,,222.32814025878906,0.2378137707710266,2.2865848541259766,2.646042823791504
2017-01-19 06:00:00+00:00,278.551025390625,276.511474609375,3.434870719909668,9.058147952600848e-06,223.18983459472656,0.23148703575134277,2.4668455123901367,2.588006019592285
2017-01-19 07:00:00+00:00,278.82568359375,277.09375,3.3928279876708984,,223.88560485839844,0.2291584014892578,2.6290454864501953,2.1965293884277344
2017-01-19 08:00:00+00:00,279.083984375,277.65869140625,3.4015769958496094,,225.54566955566406,0.22272062301635742,2.456136703491211,1.8180351257324219
2017-01-19 09:00:00+00:00,279.25439453125,278.04248046875,3.42134952545166,,226.8668670654297,0.21557259559631348,1.8935050964355469,2.0685644149780273
2017-01-19 10:00:00+00:00,278.46142578125,276.436279296875,3.4982528686523438,,224.68028259277344,0.1964547038078308,1.4001541137695312,2.347245216369629
2017-01-19 11:00:00+00:00,278.46630859375,276.2578125,3.48696231842041,,226.4082489013672,0.19362854957580566,1.6631603240966797,2.516847610473633
2017-01-19 12:00:00+00:00,278.480712890625,276.209228515625,3.5088253021240234,,227.696533203125,0.19019711017608643,2.0876264572143555,2.253232955932617
2017-01-19 13:00:00+00:00,278.5283203125,276.2900390625,3.554245948791504,,228.52342224121094,0.18613064289093018,2.118427276611328,1.6942052841186523
2017-01-19 14:00:00+00:00,278.60400390625,276.427978515625,3.611722946166992,,228.64816284179688,0.18219643831253052,1.952305793762207,1.4725303649902344
2017-01-19 15:00:00+00:00,278.6728515625,276.561279296875,3.66385555267334,,228.1957550048828,0.17942321300506592,1.611898422241211,1.4366188049316406
2017-01-19 16:00:00+00:00,278.737548828125,276.6728515625,3.7417821884155273,,227.52894592285156,0.17657870054244995,1.349212646484375,1.2215242385864258
2017-01-19 17:00:00+00:00,278.771484375,276.74853515625,3.8198843002319336,,227.70773315429688,0.1741517186164856,0.82394939661026,1.3199806213378906
2017-01-19 18:00:00+00:00,278.81298828125,276.782470703125,3.89785099029541,1.630281622055918e-05,233.92526245117188,0.17275774478912354,0.5263659954071045,1.5166301727294922
2017-01-19 19:00:00+00:00,278.840087890625,276.777587890625,3.979935646057129,,25.884796142578125,0.1718769669532776,0.4371829032897949,1.4899415969848633
2017-01-19 20:00:00+00:00,278.82470703125,276.716552734375,4.068781852722168,,22.661285400390625,0.1716301441192627,0.2594011425971985,1.4705047607421875
2017-01-19 21:00:00+00:00,278.81640625,276.593505859375,4.104885101318359,,22.073806762695312,0.17664462327957153,-0.12148827314376831,1.9178333282470703
2017-01-19 22:00:00+00:00,278.752197265625,275.480712890625,4.438424110412598,,54.42408752441406,0.1705390214920044,0.12475043535232544,2.6307897567749023
2017-01-19 23:00:00+00:00,278.69775390625,275.100830078125,4.57126522064209,,35.82890319824219,0.17842549085617065,0.22440069913864136,2.265904426574707
2017-01-20 00:00:00+00:00,278.673095703125,274.737060546875,4.635636329650879,,26.797821044921875,0.18827635049819946,0.1795487403869629,1.740616798400879
2017-01-20 01:00:00+00:00,278.62744140625,274.560791015625,4.871102333068848,,25.23968505859375,0.19528591632843018,0.01609756425023079,1.162400245666504
2017-01-20 02:00:00+00:00,278.609619140625,274.481201171875,4.965875625610352,,23.72100830078125,0.20636457204818726,-0.2983240485191345,0.7788354754447937
