timestamp,10 metre U wind component,Mean wave period,2 metre temperature,Significant height of combined wind waves and swell,Mean wave direction,Total precipitation,10 metre V wind component,2 metre dewpoint temperature
2017-08-14 00:00:00+00:00,-1.1702909469604492,6.026707649230957,288.91845703125,0.7016984224319458,0.4323022961616516,,4.356664657592773,286.05029296875
2017-08-14 01:00:00+00:00,-0.7534441351890564,6.012701988220215,288.92236328125,0.6983602046966553,0.48205018043518066,,4.426447868347168,286.233154296875
2017-08-14 02:00:00+00:00,-0.448627233505249,6.007075309753418,288.9091796875,0.6935001611709595,0.381655752658844,,4.376312255859375,286.295166015625
2017-08-14 03:00:00+00:00,-0.6593450903892517,6.004366874694824,288.915771484375,0.687912106513977,0.5113198757171631,,4.540828704833984,286.310302734375
2017-08-14 04:00:00+00:00,-1.1197443008422852,5.967920303344727,288.91015625,0.685301661491394,1.216801643371582,,4.753744125366211,286.26171875
2017-08-14 05:00:00+00:00,-0.8611233234405518,5.855829238891602,288.933349609375,0.6906232833862305,3.175604820251465,,4.683529853820801,286.21728515625
2017-08-14 06:00:00+00:00,-0.8497140407562256,5.770419120788574,288.983642578125,0.6945322751998901,5.013998031616211,0.0,4.6568450927734375,286.210693359375
2017-08-14 07:00:00+00:00,-1.1656532287597656,5.751255989074707,289.072509765625,0.6921371221542358,7.256237030029297,,4.539004325866699,286.26123046875
2017-08-14 08:00:00+00:00,-1.7726631164550781,5.754341125488281,289.263427734375,0.6867120862007141,10.565953254699707,,4.560589790344238,286.33251953125
2017-08-14 09:00:00+00:00,-2.596424102783203,5.764163970947266,289.522705078125,0.6788567304611206,12.167037963867188,,4.409184455871582,286.385498046875
2017-08-14 10:00:00+00:00,-2.690340995788574,5.748432159423828,289.869140625,0.6707375049591064,13.781672477722168,,4.196142196655273,287.089599609375
2017-08-14 11:00:00+00:00,-3.6058292388916016,5.622931480407715,290.1064453125,0.6722022891044617,17.045242309570312,,4.2131757736206055,287.03173828125
2017-08-14 12:00:00+00:00,-4.7803449630737305,5.426804542541504,290.264892578125,0.6825771927833557,22.17950439453125,,4.3294878005981445,287.074462890625
