MMSI;LAT;LON;SPEED;HEADING;COURSE;STATUS;TIMESTAMP
245924000;51.59683;1.470667;1;39;84;9;2012-01-19 01:07:00
246777000;53.15313;0.5036134;3;7;200;15;2012-01-19 01:07:00
245924000;51.59683;1.470667;1;39;219;9;2012-01-19 02:07:00
246777000;53.15313;0.5036017;2;7;295;15;2012-01-19 02:20:00
246777000;53.14683;0.5035183;7;9;178;15;2012-01-19 03:02:00
245924000;51.59683;1.470667;1;39;76;9;2012-01-19 03:06:00
246777000;53.14688;0.5035633;1;8;320;15;2012-01-19 04:03:00
245924000;51.59683;1.470667;1;39;177;9;2012-01-19 04:04:00
245924000;51.59683;1.470667;1;39;29;9;2012-01-19 05:02:00
246777000;53.14683;0.503505;4;7;24;15;2012-01-19 05:21:00
245924000;51.59683;1.470667;1;39;86;9;2012-01-19 06:00:00
