timestamp,Mean wave direction,10 metre U wind component,Significant height of combined wind waves and swell,2 metre dewpoint temperature,10 metre V wind component,Total precipitation,2 metre temperature,Mean wave period
2017-07-10 17:00:00+00:00,98.52133178710938,-1.8840570449829102,0.2974417805671692,286.958984375,-0.16867727041244507,,288.994384765625,3.20389461517334
2017-07-10 18:00:00+00:00,103.14494323730469,-2.2931642532348633,0.2939974069595337,287.205322265625,0.26057249307632446,1.3729758393310476e-05,288.996826171875,3.159968376159668
2017-07-10 19:00:00+00:00,108.11834716796875,-1.0918645858764648,0.2884019613265991,287.2939453125,0.042127326130867004,,289.031005859375,3.150435447692871
2017-07-10 20:00:00+00:00,118.57368469238281,1.4898595809936523,0.28867781162261963,287.353515625,0.5290009379386902,,288.91357421875,3.11383056640625
2017-07-10 21:00:00+00:00,124.60252380371094,2.62729549407959,0.2891712188720703,287.261962890625,1.022984504699707,,288.798095703125,3.0733165740966797
2017-07-10 22:00:00+00:00,167.073486328125,3.816068649291992,0.29771965742111206,287.267333984375,1.4472160339355469,,288.79150390625,3.034388542175293
2017-07-10 23:00:00+00:00,215.402587890625,4.815511703491211,0.3231046795845032,287.245849609375,1.6505088806152344,,288.904541015625,2.9840736389160156
2017-07-11 00:00:00+00:00,233.81121826171875,6.132088661193848,0.3730146884918213,287.2216796875,0.2342665195465088,,289.03369140625,2.9429731369018555
2017-07-11 01:00:00+00:00,254.3759002685547,6.84650993347168,0.45528072118759155,286.80859375,-0.776940643787384,,288.989013671875,2.924923896789551
2017-07-11 02:00:00+00:00,266.947998046875,7.030783653259277,0.537448525428772,286.070068359375,-1.1713972091674805,,288.667236328125,2.9897193908691406
2017-07-11 03:00:00+00:00,274.014404296875,6.368993759155273,0.5802354216575623,285.259521484375,-1.336634635925293,,288.29296875,3.097658157348633
2017-07-11 04:00:00+00:00,277.56005859375,5.804314613342285,0.5688916444778442,284.631103515625,-1.281911849975586,,288.005859375,3.1865997314453125
2017-07-11 05:00:00+00:00,279.387451171875,5.601388931274414,0.5409742593765259,284.202880859375,-0.7548879981040955,,287.84814453125,3.2369308471679688
2017-07-11 06:00:00+00:00,280.266357421875,5.578893661499023,0.5177184343338013,283.857666015625,-0.12018382549285889,0.0,287.77587890625,3.251314163208008
2017-07-11 07:00:00+00:00,280.810791015625,5.003215789794922,0.49139708280563354,283.638427734375,0.789030134677887,,287.78076171875,3.26031494140625
2017-07-11 08:00:00+00:00,281.180419921875,4.298321723937988,0.4613610506057739,283.43896484375,1.5895366668701172,,287.816162109375,3.2752723693847656
2017-07-11 09:00:00+00:00,282.068359375,3.3944387435913086,0.4295845031738281,283.381591796875,1.8374872207641602,,287.880126953125,3.303297996520996
2017-07-11 10:00:00+00:00,283.49951171875,2.7741098403930664,0.3952397108078003,284.869384765625,1.5981931686401367,,288.713623046875,3.3375844955444336
2017-07-11 11:00:00+00:00,284.921630859375,1.334855079650879,0.3728311061859131,285.40869140625,2.3123207092285156,,288.925537109375,3.3538055419921875
2017-07-11 12:00:00+00:00,286.64404296875,-0.875846266746521,0.35828518867492676,285.87890625,2.8317737579345703,,289.037109375,3.337639808654785
2017-07-11 13:00:00+00:00,287.222900390625,-1.4413175582885742,0.351803719997406,286.3779296875,3.3917789459228516,,288.897216796875,3.31191349029541
2017-07-11 14:00:00+00:00,282.83203125,-0.75139981508255,0.35375362634658813,286.7763671875,4.544790267944336,,289.024658203125,3.2813940048217773
2017-07-11 15:00:00+00:00,274.88134765625,0.6488368511199951,0.37561362981796265,286.990966796875,5.109524726867676,,288.887939453125,3.2484912872314453
2017-07-11 16:00:00+00:00,272.292724609375,1.9271783828735352,0.39974522590637207,287.04296875,4.417581558227539,,288.90673828125,3.269232749938965
2017-07-11 17:00:00+00:00,272.166748046875,2.785527229309082,0.40951961278915405,287.141357421875,3.231917381286621,,288.659423828125,3.3157920837402344
2017-07-11 18:00:00+00:00,277.1689453125,3.1944456100463867,0.4188033938407898,286.974609375,2.637873649597168,0.0004827450029551983,288.668212890625,3.36899471282959
2017-07-11 19:00:00+00:00,284.041748046875,4.390491485595703,0.43262916803359985,286.625,1.8637409210205078,,288.7861328125,3.42880916595459
2017-07-11 20:00:00+00:00,292.093017578125,4.579509735107422,0.4530137777328491,286.603759765625,0.38120126724243164,,288.725830078125,3.4759998321533203
2017-07-11 21:00:00+00:00,300.36181640625,3.0724105834960938,0.4702197313308716,286.58056640625,-1.7535028457641602,,288.432373046875,3.5397043228149414
2017-07-11 22:00:00+00:00,303.533447265625,1.8677282333374023,0.48569512367248535,286.50244140625,-0.7633892893791199,,287.684326171875,3.5876293182373047
2017-07-11 23:00:00+00:00,310.1025390625,0.9014546871185303,0.49376893043518066,286.20361328125,-2.742499351501465,,287.5087890625,3.658723831176758
2017-07-14 00:00:00+00:00,191.48117065429688,4.029929161071777,0.7322589755058289,285.848388671875,5.953306198120117,,289.22119140625,4.236029624938965
2017-07-14 01:00:00+00:00,216.2706756591797,5.4888763427734375,0.7382293939590454,285.90771484375,4.650290489196777,,289.23779296875,4.113004684448242
2017-07-14 02:00:00+00:00,227.68499755859375,6.505099296569824,0.7414618134498596,286.098388671875,3.193049430847168,,289.24365234375,4.012215614318848
2017-07-14 03:00:00+00:00,239.6389617919922,7.070032119750977,0.7348289489746094,286.2333984375,2.2843523025512695,,289.191162109375,3.9487123489379883
2017-07-14 04:00:00+00:00,251.40170288085938,7.839086532592773,0.7302206754684448,286.1494140625,0.826509416103363,,288.92333984375,3.886561393737793
2017-07-14 05:00:00+00:00,264.426513671875,7.828178405761719,0.7417178153991699,286.0078125,-1.3356218338012695,,288.37890625,3.797863006591797
2017-07-14 06:00:00+00:00,276.468017578125,7.791533470153809,0.770300567150116,285.616943359375,-3.329939842224121,2.614205004647374e-05,288.047119140625,3.717500686645508
2017-07-14 07:00:00+00:00,285.283935546875,7.875,0.8253347873687744,284.596435546875,-4.254762649536133,,287.829345703125,3.686433792114258
2017-07-14 08:00:00+00:00,291.452392578125,8.021052360534668,0.9143795371055603,283.93017578125,-4.463640213012695,,287.52734375,3.7360620498657227
2017-07-14 09:00:00+00:00,296.74365234375,7.930532455444336,1.0039796829223633,283.7744140625,-4.308398246765137,,287.470947265625,3.876066207885742
2017-07-14 10:00:00+00:00,301.375,7.848726272583008,1.040116310119629,283.655517578125,-4.118410110473633,,288.126708984375,4.0436553955078125
2017-07-14 11:00:00+00:00,305.790283203125,7.635530471801758,1.0715141296386719,283.170654296875,-4.292991638183594,,288.442626953125,4.19058895111084
2017-07-14 12:00:00+00:00,310.129150390625,7.293672561645508,1.0976362228393555,283.005859375,-4.642423629760742,,288.652099609375,4.321769714355469
2017-07-14 13:00:00+00:00,314.421875,6.101408004760742,1.1146783828735352,283.368896484375,-5.047037124633789,,288.639404296875,4.446170806884766
2017-07-14 14:00:00+00:00,318.798583984375,4.475468635559082,1.1042070388793945,283.6279296875,-5.261927604675293,,288.43798828125,4.577568054199219
2017-07-14 15:00:00+00:00,322.86376953125,3.2944774627685547,1.0710458755493164,283.6611328125,-4.955836296081543,,288.199462890625,4.721922874450684
2017-07-14 16:00:00+00:00,326.4775390625,2.5309324264526367,1.029653549194336,283.587890625,-4.241223335266113,,288.04931640625,4.8759765625
2017-07-14 17:00:00+00:00,329.664794921875,2.0921363830566406,0.9886915683746338,283.558349609375,-3.6333866119384766,,287.96728515625,5.028209686279297
2017-07-14 18:00:00+00:00,332.418701171875,1.772475242614746,0.9516016840934753,283.518798828125,-2.784879684448242,0.0,288.00390625,5.160046577453613
2017-07-14 19:00:00+00:00,334.756103515625,1.5672454833984375,0.9171631932258606,283.448486328125,-1.6525869369506836,,287.994384765625,5.2653961181640625
2017-07-14 20:00:00+00:00,336.776611328125,1.7306575775146484,0.8846263885498047,283.548095703125,-0.42075878381729126,,288.06689453125,5.342453956604004
2017-07-14 21:00:00+00:00,338.49560546875,2.432438850402832,0.8543328046798706,283.880859375,0.4774664640426636,,288.293212890625,5.384770393371582
2017-07-14 22:00:00+00:00,339.26025390625,3.2279510498046875,0.8291743993759155,284.638671875,1.4445581436157227,,288.45654296875,5.368865013122559
2017-07-14 23:00:00+00:00,339.9599609375,3.5778980255126953,0.8043943047523499,285.140625,0.9242430925369263,,288.57470703125,5.341651916503906
2017-07-15 00:00:00+00:00,339.8994140625,4.650630950927734,0.7844312787055969,285.418212890625,-0.14342594146728516,,288.453857421875,5.272534370422363
2017-07-15 01:00:00+00:00,339.43603515625,4.579590797424316,0.7686817646026611,285.1640625,-1.5291738510131836,,288.0888671875,5.174481391906738
2017-07-15 02:00:00+00:00,339.4716796875,4.687636375427246,0.7493826150894165,284.972412109375,-1.6267080307006836,,287.854248046875,5.103521347045898
2017-07-15 03:00:00+00:00,339.864501953125,4.614768028259277,0.7267783284187317,284.82177734375,-1.4893131256103516,,287.873779296875,5.0548601150512695
2017-07-15 04:00:00+00:00,340.598876953125,3.9318647384643555,0.7007591128349304,284.6435546875,-0.8000275492668152,,287.867431640625,5.032594680786133
2017-07-15 05:00:00+00:00,341.548583984375,3.1064510345458984,0.6746878623962402,284.481201171875,0.7351755499839783,,287.93798828125,5.0172882080078125
2017-07-15 06:00:00+00:00,342.049072265625,2.923384666442871,0.653853714466095,284.45458984375,2.3100337982177734,0.0,288.074951171875,4.963238716125488
2017-07-15 07:00:00+00:00,341.979248046875,2.9662208557128906,0.6375724673271179,284.58740234375,3.5925989151000977,,288.189208984375,4.881513595581055
2017-07-15 08:00:00+00:00,339.6298828125,3.030324935913086,0.6314876675605774,284.76708984375,4.502791404724121,,288.355712890625,4.736814498901367
2017-07-15 09:00:00+00:00,335.08154296875,2.854633331298828,0.6294353604316711,284.901611328125,4.786290168762207,,288.637451171875,4.585155487060547
2017-07-15 10:00:00+00:00,324.596923828125,2.415432929992676,0.6337420344352722,285.622802734375,4.764826774597168,,289.3388671875,4.421669960021973
