timestamp,10 metre V wind component,Mean wave direction,Mean wave period,2 metre dewpoint temperature,2 metre temperature,Significant height of combined wind waves and swell,10 metre U wind component,Total precipitation
2017-05-10 12:00:00+00:00,3.201597213745117,7.501524925231934,6.010851860046387,278.027587890625,282.3671875,0.7094650864601135,-0.27033454179763794,
2017-05-10 13:00:00+00:00,3.1848297119140625,9.185608863830566,5.940609931945801,278.110595703125,282.571044921875,0.6912989020347595,-1.4537353515625,
2017-05-10 14:00:00+00:00,3.6049375534057617,11.70973014831543,5.833295822143555,278.26416015625,282.68115234375,0.6793666481971741,-2.476038932800293,
2017-05-10 15:00:00+00:00,4.0835771560668945,15.325251579284668,5.672645568847656,278.382080078125,282.70361328125,0.6757140755653381,-3.1736249923706055,
2017-05-10 16:00:00+00:00,4.081999778747559,20.908737182617188,5.457924842834473,278.4453125,282.693115234375,0.6811675429344177,-3.7326297760009766,
2017-05-10 17:00:00+00:00,3.8819351196289062,27.264373779296875,5.277256965637207,278.421875,282.641357421875,0.6874412894248962,-4.164053916931152,
2017-05-10 18:00:00+00:00,4.103699684143066,32.63771057128906,5.161404609680176,278.379638671875,282.56396484375,0.6887529492378235,-4.242401123046875,0.0
2017-05-10 19:00:00+00:00,4.505064010620117,36.90557861328125,5.093306541442871,278.400146484375,282.44580078125,0.6864131689071655,-4.054947853088379,
2017-05-10 20:00:00+00:00,4.442986488342285,40.35188293457031,5.049997329711914,278.408935546875,282.287109375,0.6826061606407166,-4.000003814697266,
2017-05-10 21:00:00+00:00,4.314986228942871,43.804046630859375,4.999302864074707,278.27587890625,282.113525390625,0.6802175045013428,-4.043710708618164,
2017-05-10 22:00:00+00:00,4.131768226623535,45.62663269042969,5.003125190734863,278.0927734375,281.833251953125,0.6702055931091309,-3.798311233520508,
2017-05-10 23:00:00+00:00,4.086525917053223,49.43418884277344,4.94099235534668,278.138427734375,281.8154296875,0.6708778142929077,-3.913010597229004,
2017-05-11 00:00:00+00:00,3.837108612060547,54.5621337890625,4.857248306274414,278.32568359375,281.920166015625,0.6748863458633423,-4.15948486328125,
2017-05-11 01:00:00+00:00,3.4998483657836914,56.88471984863281,4.803473472595215,278.837158203125,282.09033203125,0.6735626459121704,-4.39353084564209,
2017-05-11 02:00:00+00:00,2.9963865280151367,56.48948669433594,4.787559509277344,279.49560546875,282.33056640625,0.6670916676521301,-4.610721588134766,
2017-05-11 03:00:00+00:00,2.4107866287231445,53.21250915527344,4.818378448486328,280.19970703125,282.548583984375,0.6543614268302917,-4.768227577209473,
2017-05-11 04:00:00+00:00,1.9819765090942383,49.924530029296875,4.848703384399414,280.685546875,282.746826171875,0.6426514983177185,-4.849937438964844,
2017-05-11 05:00:00+00:00,1.576925277709961,48.038421630859375,4.858480453491211,280.885498046875,282.911376953125,0.6354027986526489,-4.825142860412598,
2017-05-11 06:00:00+00:00,0.93511962890625,47.40934753417969,4.853033065795898,280.9482421875,283.078369140625,0.632271945476532,-5.062540054321289,0.0
2017-05-11 07:00:00+00:00,0.3016822934150696,47.923736572265625,4.821276664733887,280.970703125,283.203125,0.6345283389091492,-5.472019195556641,
2017-05-11 08:00:00+00:00,-0.18892711400985718,49.928924560546875,4.510101318359375,280.999267578125,283.29443359375,0.5903257131576538,-5.98444938659668,
2017-05-11 09:00:00+00:00,-0.16424649953842163,57.145050048828125,4.297412872314453,281.037841796875,283.345703125,0.6263383626937866,-6.668361663818359,
2017-05-11 10:00:00+00:00,0.07164698839187622,64.41368103027344,4.155693054199219,281.276123046875,283.36181640625,0.663007378578186,-6.852625846862793,
2017-05-11 11:00:00+00:00,0.05193023011088371,71.69111633300781,4.018003463745117,281.215576171875,283.390380859375,0.7208778262138367,-7.37447452545166,
2017-05-11 12:00:00+00:00,-0.07976990938186646,76.68704223632812,3.963499069213867,281.119873046875,283.417724609375,0.7787403464317322,-7.5213727951049805,
2017-05-11 13:00:00+00:00,-0.6496331691741943,78.55784606933594,3.979903221130371,281.041259765625,283.418701171875,0.8211956024169922,-7.656973838806152,
2017-05-11 14:00:00+00:00,-0.9772863388061523,79.23020935058594,4.0083770751953125,280.970458984375,283.445556640625,0.8686102032661438,-7.745358467102051,
2017-05-11 15:00:00+00:00,-0.938285231590271,79.08378601074219,4.0563812255859375,280.9609375,283.443359375,0.9138564467430115,-7.901860237121582,
2017-05-11 16:00:00+00:00,-1.3578605651855469,78.66867065429688,4.124851226806641,281.020751953125,283.458251953125,0.9506619572639465,-7.6807861328125,
2017-05-11 17:00:00+00:00,-1.9689207077026367,77.05612182617188,4.205523490905762,281.118408203125,283.51611328125,0.964898943901062,-7.304874420166016,
2017-05-11 18:00:00+00:00,-2.5138416290283203,74.64518737792969,4.288454055786133,281.25439453125,283.6044921875,0.9602152705192566,-7.027260780334473,0.0
2017-05-11 19:00:00+00:00,-2.4588499069213867,72.11178588867188,4.361313819885254,281.438720703125,283.723388671875,0.9532011151313782,-7.10520076751709,
2017-05-11 20:00:00+00:00,-2.3121423721313477,69.82931518554688,4.4473114013671875,281.66357421875,283.88134765625,0.9555466771125793,-7.086475372314453,
2017-05-11 21:00:00+00:00,-2.0474138259887695,67.5938720703125,4.528358459472656,281.881103515625,284.025634765625,0.9513921737670898,-6.967935562133789,
2017-05-11 22:00:00+00:00,-1.2740755081176758,65.32420349121094,4.647531509399414,281.71875,283.89892578125,0.9383643865585327,-6.143506050109863,
2017-05-11 23:00:00+00:00,-1.2135534286499023,62.579437255859375,4.813460350036621,281.99169921875,284.01318359375,0.9173763394355774,-4.987253189086914,
2017-05-12 00:00:00+00:00,-0.22689342498779297,59.67658996582031,5.104148864746094,282.320556640625,284.08984375,0.9456014633178711,-4.096907615661621,
2017-05-12 01:00:00+00:00,0.2540246844291687,57.125640869140625,5.256128311157227,282.558837890625,284.075927734375,0.9331263899803162,-3.1148805618286133,
2017-05-12 02:00:00+00:00,0.8984783887863159,54.86943054199219,5.390938758850098,282.721923828125,284.022216796875,0.9245644807815552,-2.865375518798828,
2017-05-12 03:00:00+00:00,1.8603315353393555,52.95915222167969,5.504877090454102,282.831787109375,283.929443359375,0.9185605645179749,-2.535707473754883,
2017-05-12 04:00:00+00:00,1.3810195922851562,51.3145751953125,5.601350784301758,282.895263671875,283.80126953125,0.9139471650123596,-2.334578514099121,
