timestamp,10 metre U wind component,Mean wave direction,2 metre dewpoint temperature,10 metre V wind component,Total precipitation,2 metre temperature,Significant height of combined wind waves and swell,Mean wave period
2016-09-04 14:00:00+00:00,7.8271989822387695,288.834228515625,287.222900390625,-4.225407600402832,,289.716552734375,1.2165803909301758,4.446490287780762
2016-09-04 15:00:00+00:00,7.426807403564453,295.27880859375,287.248046875,-4.420853614807129,,289.569091796875,1.198176383972168,4.428618431091309
2016-09-04 16:00:00+00:00,7.121508598327637,301.158447265625,287.093017578125,-4.533659934997559,,289.47021484375,1.1838912963867188,4.444504737854004
2016-09-04 17:00:00+00:00,7.5274200439453125,306.38134765625,286.89013671875,-4.963495254516602,,289.341552734375,1.1927833557128906,4.483223915100098
2016-09-04 18:00:00+00:00,7.649701118469238,311.046875,286.68994140625,-5.733180046081543,0.0,289.20263671875,1.2260665893554688,4.5467729568481445
2016-09-04 19:00:00+00:00,7.095813751220703,315.63720703125,286.57177734375,-6.455567359924316,,289.102294921875,1.311004638671875,4.714821815490723
2016-09-04 20:00:00+00:00,6.138197898864746,320.682861328125,286.503173828125,-6.65833854675293,,288.955810546875,1.3044872283935547,4.8319244384765625
2016-09-04 21:00:00+00:00,5.431060791015625,325.57861328125,286.51025390625,-6.353331565856934,,288.819091796875,1.2772207260131836,4.938815116882324
2016-09-04 22:00:00+00:00,5.344324111938477,329.798583984375,286.655517578125,-3.9733238220214844,,288.930908203125,1.209172248840332,5.071901321411133
2016-09-04 23:00:00+00:00,5.48001766204834,332.973388671875,286.6845703125,-3.8215551376342773,,288.8896484375,1.163900375366211,5.127906799316406
2016-09-05 00:00:00+00:00,5.236672401428223,335.752197265625,286.686767578125,-3.4865808486938477,,288.850830078125,1.124211311340332,5.155035972595215
2016-09-05 01:00:00+00:00,5.157092094421387,338.563720703125,286.673095703125,-3.2827749252319336,,288.802734375,1.0800609588623047,5.186126708984375
2016-09-05 02:00:00+00:00,4.8242902755737305,341.549072265625,286.669189453125,-2.8951148986816406,,288.780517578125,1.0325775146484375,5.226733207702637
2016-09-05 03:00:00+00:00,3.7218093872070312,344.49072265625,286.638671875,-2.813871383666992,,288.774169921875,1.0033035278320312,5.321257591247559
2016-09-05 04:00:00+00:00,2.705018997192383,347.460205078125,286.62451171875,-2.309929847717285,,288.796142578125,0.9540614485740662,5.3725786209106445
2016-09-05 05:00:00+00:00,1.968653678894043,350.470947265625,286.55908203125,-1.550520896911621,,288.866455078125,0.9073120355606079,5.428895950317383
2016-09-05 06:00:00+00:00,1.6206398010253906,353.260986328125,286.486572265625,-0.11078959703445435,0.0,288.911376953125,0.8654522895812988,5.471543312072754
2016-09-05 07:00:00+00:00,0.7898061871528625,355.79150390625,286.444580078125,0.9318011403083801,,288.9267578125,0.8289327025413513,5.4894304275512695
2016-09-05 08:00:00+00:00,0.22044891119003296,358.060302734375,286.448486328125,1.9324417114257812,,288.96923828125,0.7981492280960083,5.4680070877075195
2016-09-05 09:00:00+00:00,0.21696603298187256,0.0585336796939373,286.55517578125,2.731473922729492,,289.08544921875,0.7712487578392029,5.424223899841309
2016-09-05 10:00:00+00:00,0.43296968936920166,2.236710548400879,287.453369140625,3.535538673400879,,289.502685546875,0.7432718873023987,5.39337158203125
2016-09-05 11:00:00+00:00,0.09667181968688965,4.371823310852051,287.570556640625,3.8840208053588867,,289.919677734375,0.7226985096931458,5.307039260864258
2016-09-05 12:00:00+00:00,-0.19655054807662964,6.314450263977051,287.77392578125,3.498042106628418,,290.32373046875,0.6996117830276489,5.247653007507324
2016-09-05 13:00:00+00:00,-0.8820878863334656,8.415267944335938,287.996826171875,3.1172971725463867,,290.69189453125,0.6774061918258667,5.1886701583862305
2016-09-05 14:00:00+00:00,-1.325608253479004,11.175328254699707,288.2138671875,3.4080686569213867,,290.956787109375,0.6615719199180603,5.091161727905273
2016-09-05 15:00:00+00:00,-1.274765968322754,14.549165725708008,288.40966796875,3.7073049545288086,,291.119873046875,0.6502869725227356,4.970465660095215
2016-09-05 16:00:00+00:00,-1.2423772811889648,19.284225463867188,288.548828125,4.065472602844238,,291.12548828125,0.6437863707542419,4.839835166931152
2016-09-05 17:00:00+00:00,-0.9500200152397156,27.003082275390625,288.6103515625,4.576096534729004,,291.072509765625,0.6383346319198608,4.723074913024902
2016-09-05 18:00:00+00:00,-0.3808780312538147,39.688507080078125,288.68505859375,4.871026992797852,4.8441230319440365e-05,291.080810546875,0.631291925907135,4.624138832092285
2016-09-05 19:00:00+00:00,-0.013590391725301743,51.78166198730469,288.829345703125,4.905529975891113,,291.149658203125,0.6201210618019104,4.551572799682617
2016-09-05 20:00:00+00:00,-0.03859766200184822,59.009490966796875,288.978515625,5.052995681762695,,291.176025390625,0.6045132875442505,4.491865158081055
2016-09-05 21:00:00+00:00,-0.18890225887298584,64.70948791503906,289.1015625,5.368202209472656,,291.15380859375,0.5889274477958679,4.428619384765625
2016-09-05 22:00:00+00:00,-0.45051610469818115,76.22288513183594,289.34375,6.059756278991699,,291.177734375,0.5835002064704895,4.294307708740234
2016-09-05 23:00:00+00:00,-0.10832768678665161,88.98995971679688,289.466552734375,6.280694007873535,,291.1875,0.5828415751457214,4.163881301879883
