index,location_key,latitude,longitude,start,end,duration,distance_centroid
50,location_54,53.642464794520556,0.3105497232876713,2014-11-27 07:04:00+00:00,2014-11-30 10:07:00+00:00,3 days 03:03:00,943.0666165801348
51,location_55,53.641740000000006,0.3193423933333334,2014-11-30 11:21:00+00:00,2014-12-01 19:20:00+00:00,1 days 07:59:00,1528.2509241920081
52,location_56,53.64107999999999,0.3287287166666667,2014-12-01 22:15:00+00:00,2014-12-04 21:09:00+00:00,2 days 22:54:00,2151.242120098108
53,location_57,53.65675542857144,0.2619269542857143,2014-12-05 02:02:00+00:00,2014-12-06 11:15:00+00:00,1 days 09:13:00,2698.656451434933
54,location_58,53.649247560975624,0.2906241365853659,2014-12-06 14:16:00+00:00,2014-12-26 07:20:00+00:00,19 days 17:04:00,729.7612115661575
55,location_59,53.64971705426357,0.3252884837209302,2015-01-06 18:32:00+00:00,2015-01-12 16:17:00+00:00,5 days 21:45:00,2021.539384942936
56,location_6,53.63081000000002,0.2915176066666667,2014-05-15 17:09:00+00:00,2014-05-16 23:17:00+00:00,1 days 06:08:00,1462.421589711261
57,location_60,53.65842229508195,0.30348624999999996,2015-01-12 21:08:00+00:00,2015-01-18 09:10:00+00:00,5 days 12:02:00,1708.9187451645623
58,location_61,53.64705000000001,0.3170016217391304,2015-01-18 11:13:00+00:00,2015-01-19 10:06:00+00:00,0 days 22:53:00,1411.0091679337986
59,location_62,53.65311,0.30585478749999995,2015-01-19 12:16:00+00:00,2015-01-20 03:14:00+00:00,0 days 14:58:00,1224.0409472891686
60,location_63,53.6485025,0.2994332805555555,2015-01-20 05:15:00+00:00,2015-01-21 16:21:57+00:00,1 days 11:06:57,576.7040068502101
61,location_64,53.64779,0.30821933888888897,2015-01-21 18:47:22+00:00,2015-01-22 12:08:44+00:00,0 days 17:21:22,906.4177521765821
62,location_65,53.65776826086958,0.31277697826086953,2015-02-05 14:05:07+00:00,2015-02-06 12:06:08+00:00,0 days 22:01:01,1906.5682494955845
