timestamp,2 metre temperature,Significant height of combined wind waves and swell,10 metre U wind component,Mean wave direction,2 metre dewpoint temperature,Total precipitation,Mean wave period,10 metre V wind component
2017-02-06 02:00:00+00:00,279.2578125,0.6525381803512573,-0.7131237983703613,43.15399169921875,277.765625,,4.6492414474487305,-3.5095624923706055
2017-02-06 03:00:00+00:00,279.19189453125,0.646969199180603,0.4814015030860901,44.067840576171875,277.77099609375,,4.788872718811035,-3.0047664642333984
2017-02-06 04:00:00+00:00,279.12548828125,0.6458778977394104,1.2220497131347656,44.49024963378906,277.782958984375,,4.903652191162109,-3.031097412109375
2017-02-06 05:00:00+00:00,279.04931640625,0.6468101739883423,1.0832929611206055,44.798309326171875,277.583251953125,,5.018894195556641,-3.1300277709960938
2017-02-06 06:00:00+00:00,278.994384765625,0.6491403579711914,0.3269726037979126,44.97630310058594,277.3798828125,1.526360574644059e-05,5.136456489562988,-3.153646469116211
2017-02-06 07:00:00+00:00,278.950439453125,0.6527986526489258,-1.4643802642822266,45.079437255859375,277.36767578125,,5.254924774169922,-2.817655563354492
2017-02-06 08:00:00+00:00,278.9365234375,0.6579685211181641,-2.374274253845215,45.107086181640625,277.210693359375,,5.368982315063477,-1.9430646896362305
2017-02-06 09:00:00+00:00,278.930908203125,0.663713812828064,-1.9867134094238281,45.04795837402344,277.102294921875,,5.48155403137207,-0.7759970426559448
2017-02-06 10:00:00+00:00,279.071533203125,0.6654037833213806,-1.8486461639404297,45.0074462890625,277.208251953125,,5.6253252029418945,-0.049910467118024826
2017-02-06 11:00:00+00:00,279.08056640625,0.6728975772857666,-1.8602447509765625,44.84733581542969,277.11279296875,,5.706311225891113,0.7935407757759094
2017-02-06 12:00:00+00:00,279.104736328125,0.6800363063812256,-1.3965368270874023,44.76560974121094,277.15625,,5.771723747253418,1.5330114364624023
2017-02-06 13:00:00+00:00,279.10205078125,0.6877910494804382,-1.5667686462402344,44.86846923828125,277.173583984375,,5.805278778076172,1.7635173797607422
2017-02-06 14:00:00+00:00,279.09228515625,0.6947303414344788,-1.7696104049682617,45.151336669921875,277.198486328125,,5.81648063659668,1.9936294555664062
2017-02-06 15:00:00+00:00,279.107421875,0.7052965760231018,-3.161940574645996,46.396759033203125,277.3603515625,,5.761997222900391,2.5827226638793945
2017-02-06 16:00:00+00:00,279.152099609375,0.7213674187660217,-3.7088022232055664,48.849639892578125,277.515869140625,,5.638355255126953,3.2995119094848633
2017-02-06 17:00:00+00:00,279.189453125,0.7418375015258789,-3.8709936141967773,52.4432373046875,277.61572265625,,5.4742937088012695,4.245396614074707
2017-02-06 18:00:00+00:00,279.177001953125,0.7753490209579468,-4.398471832275391,58.41859436035156,277.66796875,1.9089480929324054e-07,5.248828887939453,4.7410688400268555
2017-02-06 19:00:00+00:00,279.131591796875,0.8253419995307922,-3.761712074279785,67.041748046875,277.70263671875,,4.985791206359863,5.572206497192383
2017-02-06 20:00:00+00:00,279.048828125,0.8788043260574341,-4.081925392150879,76.58969116210938,277.69873046875,,4.779399871826172,5.983994483947754
2017-02-06 21:00:00+00:00,278.990966796875,0.909334123134613,-4.113491058349609,86.53334045410156,277.681396484375,,4.576153755187988,6.294605255126953
2017-02-06 22:00:00+00:00,279.084228515625,0.9584218859672546,-3.9968385696411133,98.08267211914062,277.92236328125,,4.436202049255371,6.935234069824219
2017-02-06 23:00:00+00:00,279.153076171875,1.0036087036132812,-4.007562637329102,106.878173828125,277.90869140625,,4.38153076171875,7.2314863204956055
2017-02-07 00:00:00+00:00,279.271484375,1.0362434387207031,-4.397200584411621,111.39228820800781,277.892333984375,,4.394311904907227,7.042600631713867
2017-02-07 01:00:00+00:00,279.39599609375,1.0794124603271484,-4.686723709106445,114.85733032226562,277.711669921875,,4.411291122436523,6.875420570373535
2017-02-07 02:00:00+00:00,279.375,1.1307783126831055,-4.77451229095459,117.35275268554688,277.51123046875,,4.451352119445801,6.650752067565918
