timestamp,2 metre temperature,Mean wave period,10 metre U wind component,Total precipitation,Significant height of combined wind waves and swell,2 metre dewpoint temperature,Mean wave direction,10 metre V wind component
2017-08-06 14:00:00+00:00,290.385009765625,5.870682716369629,1.183161735534668,,0.7404764294624329,284.76171875,340.621826171875,3.3201828002929688
2017-08-06 15:00:00+00:00,290.5810546875,5.889352798461914,0.5651198029518127,,0.7249788045883179,284.899658203125,341.613037109375,3.327366828918457
2017-08-06 16:00:00+00:00,290.71826171875,5.856518745422363,0.38904881477355957,,0.7158595323562622,284.989501953125,342.1337890625,3.9633102416992188
2017-08-06 17:00:00+00:00,290.80615234375,5.762494087219238,1.2392950057983398,,0.7148510813713074,285.037353515625,341.347412109375,4.499143600463867
2017-08-06 18:00:00+00:00,290.8955078125,5.634708404541016,2.1663894653320312,0.0,0.7201575636863708,285.060546875,338.78662109375,4.7534332275390625
2017-08-06 19:00:00+00:00,290.92626953125,5.552875518798828,2.75351619720459,,0.7517264485359192,285.17236328125,334.07568359375,4.8783416748046875
2017-08-06 20:00:00+00:00,290.807373046875,5.385564804077148,2.9213924407958984,,0.7695972323417664,285.39501953125,326.511962890625,5.33819580078125
2017-08-06 21:00:00+00:00,290.587158203125,5.148674964904785,3.4040374755859375,,0.8036434650421143,285.536376953125,311.47802734375,5.915361404418945
2017-08-06 22:00:00+00:00,290.48828125,5.007585525512695,3.5975704193115234,,0.823836088180542,285.447265625,297.245361328125,6.089143753051758
2017-08-06 23:00:00+00:00,290.17236328125,4.813304901123047,4.060042381286621,,0.86344975233078,285.542236328125,274.01318359375,6.520733833312988
2017-08-07 00:00:00+00:00,289.847900390625,4.641106605529785,5.143186569213867,,0.9197761416435242,285.658447265625,252.8336639404297,6.874452590942383
2017-08-07 01:00:00+00:00,289.54150390625,4.527235984802246,5.290806770324707,,0.9873253107070923,285.833251953125,239.5802001953125,6.900084495544434
2017-08-07 02:00:00+00:00,289.244384765625,4.503593444824219,5.781835556030273,,1.0342435836791992,286.083740234375,234.76638793945312,6.801817893981934
2017-08-07 03:00:00+00:00,289.07373046875,4.534090042114258,5.750258445739746,,1.0473003387451172,286.119140625,234.7034912109375,6.286457061767578
2017-08-07 04:00:00+00:00,288.92626953125,4.570152282714844,5.993371963500977,,1.0418510437011719,286.1826171875,236.3905487060547,5.8851318359375
2017-08-07 05:00:00+00:00,288.848388671875,4.620447158813477,6.28495979309082,,1.0170059204101562,286.266845703125,239.14796447753906,5.5169830322265625
2017-08-07 06:00:00+00:00,288.80224609375,4.67546272277832,6.193416595458984,8.38791220303392e-06,0.9805172085762024,286.335205078125,242.3214569091797,5.147696495056152
2017-08-07 07:00:00+00:00,288.794921875,4.665430068969727,5.817126274108887,,0.9182917475700378,286.361572265625,245.60745239257812,4.93471622467041
2017-08-07 08:00:00+00:00,288.9130859375,4.694775581359863,6.1202850341796875,,0.8828526139259338,286.3037109375,248.57540893554688,4.37869930267334
2017-08-07 09:00:00+00:00,289.135009765625,4.723804473876953,6.049071311950684,,0.8452509641647339,286.070556640625,252.12657165527344,3.671566963195801
2017-08-07 10:00:00+00:00,289.795166015625,4.878328323364258,4.542226791381836,,0.7799856662750244,286.90869140625,259.67333984375,2.740144729614258
2017-08-07 11:00:00+00:00,289.921142578125,5.032129287719727,3.790159225463867,,0.7230942845344543,287.06005859375,269.026611328125,2.952042579650879
2017-08-07 12:00:00+00:00,290.025390625,5.179051399230957,2.9798202514648438,,0.6738529801368713,287.158935546875,279.4375,3.065300941467285
2017-08-07 13:00:00+00:00,290.08837890625,5.313342094421387,2.169976234436035,,0.6315361261367798,287.22998046875,289.978271484375,2.9301986694335938
2017-08-07 14:00:00+00:00,290.128662109375,5.43025016784668,1.7037878036499023,,0.59465491771698,287.32373046875,299.80615234375,2.4689512252807617
2017-08-07 15:00:00+00:00,290.2119140625,5.530521392822266,0.8774641752243042,,0.561802089214325,287.497802734375,308.47119140625,1.6933202743530273
2017-08-07 16:00:00+00:00,290.240234375,5.604672431945801,-0.4738771319389343,,0.5329177379608154,287.798095703125,315.751220703125,1.4354772567749023
2017-08-07 17:00:00+00:00,290.347900390625,5.652642250061035,-1.9311552047729492,,0.5072035193443298,287.48291015625,321.755859375,1.5647039413452148
2017-08-07 18:00:00+00:00,290.125,5.636926651000977,-2.9001264572143555,1.2408352631609887e-05,0.48747146129608154,287.85888671875,327.182373046875,1.9232616424560547
2017-08-07 19:00:00+00:00,289.994384765625,5.556400299072266,-3.273125648498535,,0.4718652367591858,287.96923828125,331.6435546875,2.7530527114868164
2017-08-07 20:00:00+00:00,289.932373046875,5.509393692016602,-2.5043115615844727,,0.4562565088272095,288.123291015625,334.522216796875,3.769556999206543
2017-08-07 21:00:00+00:00,289.874755859375,5.5029096603393555,-1.3929624557495117,,0.4390755295753479,288.262451171875,337.34619140625,4.12290096282959
2017-08-07 22:00:00+00:00,289.79638671875,5.499476432800293,-1.885788917541504,,0.42269158363342285,288.099853515625,341.47900390625,3.82631778717041
2017-08-07 23:00:00+00:00,289.5625,5.420363426208496,-2.305112838745117,,0.4119775891304016,288.086669921875,346.16748046875,3.8403730392456055
2017-08-08 00:00:00+00:00,289.320556640625,5.373297691345215,-1.529409408569336,,0.4002283215522766,288.001708984375,350.65234375,3.4946651458740234
2017-08-08 01:00:00+00:00,289.139404296875,5.380792617797852,-0.8789991736412048,,0.3855366110801697,287.95556640625,353.4404296875,2.0353546142578125
2017-08-08 02:00:00+00:00,289.03466796875,5.397453308105469,-1.2207536697387695,,0.3719024658203125,287.61669921875,356.324951171875,-0.08680850267410278
2017-08-08 03:00:00+00:00,289.08935546875,5.3249711990356445,-2.4111499786376953,,0.3641021251678467,287.300048828125,1.3360137939453125,-0.9530454277992249
2017-08-08 04:00:00+00:00,289.136474609375,5.211845397949219,-3.2481250762939453,,0.3608587384223938,287.4189453125,10.0067777633667,-0.38584280014038086
2017-08-08 05:00:00+00:00,289.1474609375,4.958603858947754,-3.364522933959961,,0.3678799867630005,287.53759765625,23.633575439453125,1.7967157363891602
2017-08-08 06:00:00+00:00,289.335205078125,4.705999374389648,-2.828824043273926,0.0013105168472975492,0.37931156158447266,287.75,35.16331481933594,3.1650314331054688
2017-08-08 07:00:00+00:00,289.535888671875,4.531368255615234,-2.1012468338012695,,0.38814663887023926,287.93408203125,41.93418884277344,3.69497013092041
2017-08-08 08:00:00+00:00,289.689208984375,4.411374092102051,-2.0448999404907227,,0.39705854654312134,288.078125,46.32557678222656,3.8516149520874023
2017-08-08 09:00:00+00:00,289.707763671875,4.291507720947266,-2.2064027786254883,,0.4101453423500061,288.158935546875,49.18391418457031,4.0529375076293945
2017-08-08 10:00:00+00:00,289.876953125,4.25810432434082,-1.728348731994629,,0.4179316759109497,287.786376953125,51.33201599121094,1.5811004638671875
2017-08-08 11:00:00+00:00,289.81884765625,4.232265472412109,-2.2204933166503906,,0.4249808192253113,287.578857421875,50.06483459472656,0.8495700359344482
2017-08-08 12:00:00+00:00,289.81787109375,4.204568862915039,-2.519847869873047,,0.43292784690856934,287.69140625,49.19886779785156,-0.12928533554077148
2017-08-08 13:00:00+00:00,289.764404296875,4.183226585388184,-1.9508132934570312,,0.4405103921890259,287.813720703125,48.51429748535156,-0.560586154460907
2017-08-08 14:00:00+00:00,289.7041015625,4.171779632568359,-1.8917655944824219,,0.45212316513061523,287.94921875,47.879150390625,-0.7203436493873596
2017-08-08 15:00:00+00:00,289.56201171875,4.132411956787109,-1.787750244140625,,0.47181236743927,287.907470703125,46.67901611328125,-1.1908655166625977
2017-08-08 16:00:00+00:00,289.51123046875,4.097682952880859,-2.0474395751953125,,0.4995507001876831,287.8935546875,45.31657409667969,-0.3468658924102783
2017-08-08 17:00:00+00:00,289.3232421875,4.102879524230957,-1.3603763580322266,,0.5319413542747498,287.70849609375,44.26995849609375,-0.6734825968742371
2017-08-08 18:00:00+00:00,289.291015625,4.160674095153809,-1.0504693984985352,6.569022662006319e-05,0.5667034983634949,287.687255859375,43.15850830078125,-1.0170202255249023
2017-08-08 19:00:00+00:00,289.3076171875,4.269342422485352,-0.32056963443756104,,0.6018885970115662,287.577392578125,41.92970275878906,-1.6240901947021484
2017-08-08 20:00:00+00:00,289.33544921875,4.39907169342041,0.5221163630485535,,0.6382312774658203,287.67041015625,40.47602844238281,-3.3259963989257812
2017-08-08 21:00:00+00:00,288.841552734375,4.508856773376465,1.3153858184814453,,0.6786013245582581,287.213134765625,38.63182067871094,-4.29554557800293
2017-08-08 22:00:00+00:00,288.418701171875,4.447408676147461,0.3411765694618225,,0.7559686899185181,287.28466796875,32.52406311035156,-5.036412239074707
2017-08-08 23:00:00+00:00,288.45166015625,4.459607124328613,0.627127468585968,,0.834741473197937,287.16796875,27.9830322265625,-5.912925720214844
2017-08-09 00:00:00+00:00,288.4609375,4.518197059631348,1.171661376953125,,0.9054534435272217,287.07080078125,24.477645874023438,-5.738652229309082
2017-08-09 01:00:00+00:00,288.434326171875,4.6487531661987305,2.0033016204833984,,0.9520904421806335,287.052734375,22.184097290039062,-4.708600997924805
2017-08-09 02:00:00+00:00,288.433837890625,4.760501861572266,1.5088672637939453,,1.0077342987060547,287.005615234375,19.44964599609375,-4.39678955078125
2017-08-09 03:00:00+00:00,288.500732421875,4.8431396484375,0.4093114137649536,,1.067357063293457,287.00537109375,16.92626953125,-4.851706504821777
2017-08-09 04:00:00+00:00,288.561279296875,4.937030792236328,-0.31479036808013916,,1.1112785339355469,286.994140625,15.39655876159668,-5.489441871643066
